123.176	121.871	121.352	123.659	123.658	121.088	124.102	124.48	124.895	124.366	124.675	122.17	121.248	123.808	122.303	124.775	124.642	124.996	125.067	124.363	122.162	120.595	118.169	118.544	117.686	117.613	120.521	107.393	114.48	119.655	115.092	115.794	120.533	120.748	120.965	120.198	122.158	122.241	122.454	121.677	122.573	115.775	116.392	121.18	124.605	118.098	121.863	122.301	117.49	122.053	124.453	125.439	118.563	118.847	119.221	123.946	111.562	111.603	111.442	111.181	100.471	100.904	100.903	118.423	125.283	124.665	123.802	121.272	121.062	123.049	120.67	120.341	114.556	114.598	114.322	120.848	121.271	122.078	120.2	123.644	123.489	122.008	123.969	123.881	121.465	121.811	124.322	120.877	120.742	122.455	119.494	118.037	119.557	120.02	116.059	121.639	125.217	125.175	125.389	123.378	124.853	122.279	123.627	123.465	120.716	116.32	122.995	123.723	123.166	123.344	123.622	123.635	121.031	116.236	123.46	121.038	120.977	116.09	109.676	121.794	122.146	124.877	123.08	123.217	125.293	124.541	124.141	116.883	119.952	121.943	122.756	122.675	120.152	117.075	122.567	124.955	118.611	123.755	126.246	124.0	125.77	125.403	125.268	124.77	124.575	121.674	121.248	120.102	111.864	110.978	107.592	109.109	108.896	111.283	109.628	112.949	117.639	116.909	116.89	110.323	103.087	106.935	109.384	110.004	104.545	99.4343	103.503	106.419	106.843	114.583	114.681	119.174	120.327	120.059	115.232	98.4995	115.975	121.876	123.502	117.261	84.8548	96.6404	91.2209	100.125	113.75	105.149	107.725	110.103	111.805	112.546	119.567	121.157	120.056	115.269	114.68	97.5601	59.7783	92.5841	108.093	112.568	112.757	102.276	94.819	107.921	121.865	116.556	121.47	123.604	119.44	96.7686	106.456	107.771	97.3973	103.755	97.2481	92.7051	95.1979	103.237	106.302	110.079	114.401	119.2	120.365	121.416	122.218	122.298	121.475	119.004	114.54	107.15	98.084	108.883	109.242	116.517	123.529	123.846	121.78	123.896	124.296	124.606	124.721	124.535	117.861	100.08	111.186	100.709	111.515	119.082	119.033	123.188	124.867	124.212	123.78	123.801	123.874	121.62	117.488	122.188	124.322	124.208	120.62	107.384	112.805	114.646	108.994	95.8749	92.1099	101.094	105.803	106.985	108.079	99.1564	97.0648	90.5402	99.3135	90.6607	95.7384	104.718	108.693	103.355	100.865	101.29	101.601	103.185	102.524	102.862	106.028	103.586	101.864	111.688	110.314	105.083	104.481	104.157	102.634	102.015	101.347	101.544	102.224	103.645	104.861	106.149	106.887	106.711	105.796	105.605	105.51	105.271	104.669	109.991	112.322	111.138	109.722	112.34	110.417	108.366	109.108	107.451	113.595	110.0	102.869	101.921	100.02	98.6663	98.598	98.0985	100.808	102.644	104.217	105.581	104.932	101.22	100.475	100.151	99.1467	99.2282	99.7651	99.3994	99.4129	99.2886
122.204	114.782	118.193	124.278	123.611	121.52	124.713	124.524	124.872	124.363	124.486	122.271	121.58	121.401	114.355	119.13	124.15	124.812	124.512	124.366	123.555	120.687	117.756	117.348	116.498	117.39	119.758	104.746	110.399	115.253	110.403	105.1	111.656	112.525	112.834	112.312	116.844	116.713	116.854	116.476	116.975	106.161	106.772	117.409	124.08	119.103	118.395	118.837	119.052	122.325	125.015	125.754	120.081	120.301	120.577	120.618	115.68	120.284	115.365	115.146	108.69	108.979	108.978	119.793	124.913	125.119	124.522	121.904	121.625	123.878	123.291	122.946	116.884	117.024	119.882	121.864	122.206	122.326	122.994	121.739	123.698	124.242	123.975	123.891	113.9	113.948	118.846	117.855	120.936	122.306	122.05	121.473	122.915	123.314	123.686	124.479	125.604	125.008	125.22	123.54	124.716	119.322	123.74	123.608	123.154	121.537	123.167	124.272	123.875	123.968	123.487	123.475	123.32	121.237	123.974	121.483	123.524	123.341	118.882	124.105	124.92	125.311	123.215	123.318	125.08	124.504	124.158	118.744	122.625	122.892	122.535	122.378	120.021	118.157	124.13	124.448	125.559	126.301	123.884	126.401	125.906	124.952	124.851	122.526	122.282	113.927	113.609	117.205	109.599	113.192	111.626	110.794	110.595	112.401	110.064	114.444	118.297	118.911	117.189	102.031	101.451	109.114	111.876	109.201	96.5014	98.7918	102.095	104.292	104.51	115.26	115.276	118.467	119.7	121.219	118.655	111.09	119.251	122.92	123.403	118.588	89.4102	97.6529	93.5041	99.7521	109.421	112.683	111.463	110.437	113.056	113.788	119.178	121.989	120.757	112.274	105.435	87.4806	70.64	99.1682	112.035	113.555	113.16	111.966	114.791	119.887	124.166	120.908	121.036	123.074	116.671	95.7016	107.644	109.752	103.5	101.921	97.4751	97.2271	99.0292	102.357	102.367	106.288	109.951	113.748	118.279	121.333	123.043	122.748	121.098	120.703	120.375	117.504	110.914	111.929	106.14	112.404	122.237	122.51	122.793	123.142	124.367	124.812	125.258	124.406	125.308	122.75	123.077	115.11	115.218	115.262	109.014	115.098	119.287	121.98	121.63	123.764	121.733	121.816	122.079	123.974	123.937	122.14	113.131	97.7361	104.497	112.653	109.422	100.494	99.2264	103.895	107.055	105.522	105.352	97.464	96.1895	95.9402	104.021	97.0643	102.073	107.371	109.717	105.389	99.8566	100.874	103.68	104.203	105.185	105.128	103.893	101.092	99.8629	106.26	111.235	111.889	112.569	113.51	112.794	112.779	112.559	112.0	112.712	113.832	114.086	114.836	115.314	114.76	114.557	115.08	115.294	115.623	115.567	114.748	114.525	111.874	108.799	113.832	111.541	113.815	114.544	113.844	114.85	109.679	107.519	110.358	110.693	109.285	108.165	107.311	108.508	109.216	110.08	111.132	110.754	107.642	107.525	107.655	107.113	107.522	108.202	107.711	107.732	107.434
122.02	118.785	119.441	124.513	124.483	121.895	124.784	124.493	125.563	124.176	124.063	123.957	124.286	124.015	119.903	122.378	123.807	124.675	124.99	124.187	123.455	120.94	117.795	117.148	116.381	117.285	119.332	103.314	108.237	116.296	116.071	113.732	117.487	120.712	120.772	120.096	119.659	119.555	119.465	119.422	117.456	110.018	114.893	118.299	122.914	122.007	119.3	122.021	119.787	119.746	124.789	125.327	120.608	123.364	123.477	121.201	117.696	120.894	112.91	112.78	112.795	117.5	113.165	120.752	124.736	125.195	123.901	123.855	123.538	124.209	123.258	123.662	117.878	118.081	121.807	122.253	121.64	123.263	123.158	124.042	124.196	124.74	124.577	124.669	123.824	122.311	122.409	121.508	122.937	123.311	123.049	121.927	123.171	123.532	123.244	124.756	125.711	125.781	125.944	125.274	125.41	122.786	124.563	124.388	124.047	124.227	121.583	124.395	124.116	124.184	123.667	123.556	124.297	123.369	124.341	121.947	123.66	123.382	119.658	123.815	124.729	124.27	117.264	117.465	125.523	125.103	124.848	119.769	121.17	122.606	118.676	118.508	118.144	119.325	124.142	125.098	125.405	126.078	126.087	125.212	124.838	122.99	120.241	116.406	116.12	106.002	105.806	110.314	102.203	108.403	111.8	113.151	113.011	113.437	113.317	116.25	119.188	118.682	113.164	100.943	105.087	112.121	112.745	104.357	89.2797	91.3642	94.3696	96.5486	103.19	115.356	118.045	120.124	120.548	121.678	121.316	120.609	121.771	123.222	123.308	121.945	112.274	110.402	102.002	105.782	108.556	113.926	115.142	114.231	113.7	111.324	115.031	118.979	114.43	104.339	103.464	96.6833	94.3762	110.542	114.827	112.077	108.399	110.306	116.448	120.495	124.458	122.831	121.12	121.062	116.448	97.877	108.246	109.487	102.908	99.0768	98.0967	98.9541	96.7231	97.3628	97.216	100.895	104.065	110.431	115.065	118.591	121.388	121.2	120.913	120.25	119.775	119.607	118.02	116.731	109.675	114.419	122.035	122.316	122.698	121.4	124.117	124.472	124.863	122.355	124.48	124.68	123.317	117.425	117.509	117.54	113.178	120.692	122.698	123.814	123.48	124.398	123.428	121.899	119.654	123.631	124.462	123.73	115.085	97.7806	103.375	110.816	109.969	102.802	97.9523	101.563	106.441	105.186	105.954	100.168	102.214	103.831	105.116	98.7076	103.164	106.938	110.213	107.096	99.2614	103.883	104.451	104.755	107.954	109.384	109.009	108.997	109.279	112.005	111.352	110.319	111.025	111.524	110.884	110.788	110.4	109.827	110.296	111.465	111.687	112.267	112.547	112.014	111.294	111.553	111.539	111.688	111.492	113.073	113.188	113.476	113.634	115.192	110.253	112.386	115.491	114.939	116.901	112.535	110.783	114.268	113.828	112.284	111.323	110.683	111.638	111.113	109.71	110.386	110.088	107.404	107.381	107.424	106.892	107.116	107.681	107.132	107.111	106.809
118.474	119.771	120.135	124.14	124.744	123.633	124.754	122.944	124.834	124.17	123.944	122.17	124.419	124.01	119.934	119.788	123.687	124.533	124.689	124.084	124.075	120.268	117.769	117.333	116.193	117.105	119.211	111.643	116.371	119.415	118.209	120.42	120.987	122.023	121.929	121.711	120.869	120.741	120.779	120.957	118.337	112.781	116.705	116.969	117.505	122.909	122.066	122.992	122.066	122.294	124.795	125.478	124.894	125.036	123.445	117.686	117.767	117.394	113.019	107.452	107.471	113.091	113.077	117.126	124.414	124.993	122.28	124.134	122.303	116.305	119.666	123.321	118.865	121.543	123.321	122.222	120.56	122.449	120.788	121.526	121.925	122.586	124.863	124.172	124.263	124.164	125.115	124.361	124.251	123.705	123.636	122.63	122.835	123.012	116.375	122.599	123.328	123.249	120.823	125.093	120.568	124.534	122.616	120.074	119.871	122.353	112.156	120.035	122.291	122.308	124.123	123.988	120.003	122.558	120.175	107.134	112.9	117.046	112.466	120.226	125.135	122.598	112.657	107.342	122.873	122.688	124.951	124.125	121.662	121.54	111.368	111.215	110.793	119.576	125.125	124.393	125.411	125.963	125.921	123.327	124.395	124.325	123.968	121.738	121.789	119.245	115.565	110.849	103.139	109.645	110.851	116.17	115.933	116.976	117.566	118.868	119.14	111.314	95.0624	85.4858	103.674	114.538	106.016	90.7315	63.1763	77.0319	87.2895	96.0797	97.0576	114.88	119.506	120.081	119.469	121.211	120.579	118.66	120.074	122.355	121.493	122.6	119.336	115.817	98.8601	104.491	96.2437	104.769	110.7	115.489	114.008	109.751	107.362	108.583	110.04	104.788	108.702	111.629	115.613	115.326	108.373	105.045	102.142	112.674	119.871	122.547	123.949	123.698	122.719	120.613	117.487	104.207	109.318	108.326	99.8353	96.6628	101.168	99.765	85.2397	70.2422	85.1382	93.1746	94.0985	106.264	116.559	114.671	115.851	118.459	119.038	112.865	112.376	114.684	119.226	120.63	113.486	114.225	117.935	110.434	122.38	122.72	124.017	123.817	124.988	122.452	123.087	125.711	125.87	123.414	123.593	124.992	123.268	124.806	125.395	122.553	124.086	122.517	124.597	123.661	119.769	124.506	123.877	116.537	99.1842	66.9097	89.0051	107.602	110.566	103.371	98.2564	100.981	106.012	101.119	100.649	94.0629	103.588	109.517	106.336	104.081	107.062	109.478	112.654	102.428	84.817	97.9761	103.096	106.346	112.729	111.549	109.636	107.323	105.909	107.413	108.327	108.88	110.121	113.343	114.939	115.576	115.063	114.158	114.43	115.843	115.578	115.96	114.911	112.244	113.354	114.898	115.107	115.286	115.101	113.924	114.302	111.779	100.551	113.311	117.196	117.934	119.253	117.689	118.289	112.794	111.437	118.128	117.61	115.085	114.258	113.875	111.423	113.198	114.328	114.369	112.597	111.202	112.885	113.769	113.544	113.937	114.627	113.609	112.158	111.916
125.221	125.161	122.976	124.875	125.564	120.339	122.716	124.744	125.764	124.315	124.912	124.022	124.798	124.311	120.245	116.961	122.471	124.582	123.727	123.894	123.739	118.974	117.834	117.412	116.088	116.692	117.579	112.681	115.758	116.614	114.842	118.782	119.671	120.092	120.08	120.364	119.29	118.856	119.177	119.535	119.414	117.685	118.191	112.778	108.996	117.66	122.407	123.526	124.17	124.773	124.57	124.156	124.383	125.097	124.333	117.041	117.215	112.625	112.895	107.363	112.967	120.837	123.409	120.639	124.514	125.118	122.688	122.901	122.85	117.128	120.531	122.759	116.521	122.421	124.748	124.42	123.282	124.215	121.671	119.288	119.545	120.051	122.667	124.519	125.375	124.354	120.257	119.905	122.313	122.183	122.553	124.119	123.759	122.188	119.832	125.021	123.361	123.249	120.704	120.898	112.744	120.532	117.119	120.472	120.3	117.06	112.305	120.021	122.519	124.05	125.017	125.255	124.476	124.362	124.443	120.378	122.91	125.25	124.285	124.189	124.097	122.383	116.574	117.029	124.4	125.333	124.7	117.442	116.674	116.656	112.035	111.431	118.937	123.743	124.327	122.605	122.67	125.548	125.429	124.314	124.706	124.755	124.307	123.863	123.965	123.993	124.074	121.25	115.2	113.135	114.363	118.54	118.342	118.101	117.768	117.825	118.213	110.658	99.8626	103.473	116.087	111.118	99.4186	92.7636	85.7819	100.798	106.564	107.02	108.283	117.196	120.331	121.23	120.777	121.739	120.255	115.346	118.828	120.712	120.652	122.528	123.432	122.201	117.652	113.64	103.347	100.373	103.43	112.71	115.687	112.093	100.909	96.0907	103.349	102.419	110.464	117.115	116.232	111.389	105.079	110.457	112.065	118.822	122.485	123.962	124.414	123.666	122.7	120.062	117.686	110.658	111.164	106.69	99.0482	97.0581	100.994	90.7304	79.0592	74.393	90.5247	96.8314	92.3796	95.0011	111.469	110.436	114.844	119.336	121.107	113.134	108.671	107.663	112.539	118.486	118.369	116.656	113.951	104.572	120.03	122.844	123.384	124.043	124.91	124.212	124.812	125.795	125.716	123.235	123.35	124.769	123.125	120.632	124.592	125.109	125.113	122.777	124.083	124.731	123.932	124.477	124.437	122.047	110.782	89.8206	97.0957	107.306	110.876	104.156	97.898	102.208	106.739	98.4299	100.91	94.5829	104.483	112.866	104.111	106.849	106.668	103.631	113.444	108.46	92.9013	103.901	104.531	111.091	115.148	108.747	108.346	106.279	102.839	106.128	107.687	109.77	110.822	114.995	115.873	114.728	114.748	112.684	114.961	115.641	116.725	115.383	115.095	114.279	113.589	111.515	111.501	111.841	112.144	109.086	112.994	109.882	101.199	113.899	117.893	118.755	119.208	119.454	119.123	117.27	120.638	118.513	115.682	118.536	118.355	118.434	120.493	120.083	119.039	118.573	118.643	116.958	112.766	109.311	112.836	113.079	113.697	117.453	118.315	117.751
124.605	125.265	124.193	124.752	124.957	117.171	117.087	125.883	125.171	123.113	125.507	124.614	124.644	124.198	122.843	120.313	124.691	123.498	124.311	123.733	123.578	120.537	119.52	117.479	115.923	116.43	116.48	115.152	114.896	104.963	104.661	110.274	111.204	108.353	108.687	103.538	107.877	111.913	112.334	112.768	116.894	118.316	117.776	118.009	113.298	115.585	121.043	122.169	123.24	124.652	124.701	124.893	124.444	125.086	124.369	116.877	120.399	112.462	117.236	120.686	125.052	125.077	125.896	124.932	125.589	125.59	125.83	123.703	125.169	120.801	122.963	122.571	119.633	119.591	124.456	124.475	123.626	124.677	124.585	123.742	124.843	125.165	124.616	125.018	126.14	125.038	120.761	124.404	125.029	124.719	124.875	123.825	124.843	124.184	122.829	125.465	125.012	125.148	120.921	123.185	122.989	124.714	122.941	125.348	124.662	120.662	120.218	124.064	124.174	124.056	124.154	125.324	124.761	124.751	125.748	120.853	123.232	125.635	124.615	124.518	124.359	124.475	122.905	123.197	125.275	124.54	122.989	120.595	116.981	117.26	112.67	116.777	122.357	125.041	125.348	124.261	122.522	125.319	125.12	124.021	123.903	122.535	122.111	119.337	121.902	121.969	122.003	121.643	115.726	115.243	117.582	117.984	115.287	119.186	118.769	117.74	118.377	113.11	111.307	114.908	111.518	104.567	94.7152	99.2707	105.533	109.521	109.332	112.349	114.414	117.371	118.708	118.191	118.157	120.152	120.102	115.668	117.337	120.315	119.924	122.172	121.887	122.523	120.048	116.854	108.221	101.773	100.157	107.695	114.93	113.459	104.244	86.5928	95.0465	105.701	112.263	117.461	112.428	109.286	110.359	116.556	117.59	121.103	123.281	123.709	123.496	123.956	118.631	110.085	111.739	107.621	108.796	107.524	104.727	100.092	97.5533	87.7702	82.5113	85.1121	99.4227	95.505	89.2319	96.3984	107.337	100.864	111.384	119.619	120.313	116.315	113.032	108.218	103.017	108.565	117.959	120.703	116.419	103.945	117.231	121.78	122.44	123.803	124.836	124.203	125.751	125.859	125.659	120.679	117.187	120.343	117.003	107.459	117.236	124.388	124.468	125.352	125.222	125.165	123.04	125.043	124.262	124.142	115.481	98.3939	98.3474	104.326	110.968	107.591	106.0	105.941	105.918	92.5981	96.05	95.4083	105.579	114.699	103.067	107.075	100.489	86.8539	111.327	113.837	104.663	112.209	105.352	113.564	113.374	102.904	106.307	101.589	101.244	107.777	106.788	106.943	108.948	114.303	115.324	120.341	120.39	119.992	118.461	119.0	118.367	120.038	120.59	119.515	119.204	119.444	119.341	119.861	119.932	120.847	120.213	120.928	116.195	119.35	118.646	119.756	119.841	120.285	121.62	122.84	122.817	105.367	90.3106	99.1274	98.9496	98.6269	109.996	109.788	103.906	103.565	108.628	103.276	88.7245	78.8619	89.1082	89.6156	90.1175	104.171	111.596	107.585
122.515	122.874	125.188	125.518	125.76	123.153	117.062	124.913	125.055	122.852	124.484	124.608	124.569	122.799	125.457	125.297	122.337	119.627	123.615	123.841	123.853	120.996	120.017	118.1	116.346	115.705	115.417	116.003	108.527	78.0723	78.3653	79.1804	89.4689	89.991	97.8783	89.6384	96.5022	102.9	103.285	96.7016	107.149	111.03	105.668	112.755	118.478	118.292	119.75	118.338	121.803	124.406	123.562	124.375	123.865	123.633	124.702	123.895	122.619	112.232	116.982	120.489	123.41	123.394	125.132	120.874	123.23	123.148	123.409	120.965	124.97	120.661	120.348	119.992	119.791	119.605	124.607	124.048	123.976	124.918	122.547	116.414	122.335	124.254	124.556	125.839	121.379	125.171	124.931	124.652	125.295	124.27	122.598	124.041	122.506	116.614	106.833	122.847	123.231	123.329	117.425	120.659	117.163	120.635	117.079	124.605	125.603	124.924	125.372	125.132	125.177	124.326	125.211	123.071	120.761	123.072	123.186	117.168	117.028	120.362	116.833	116.781	124.333	125.176	125.245	125.599	125.256	120.405	120.525	117.317	112.744	112.945	117.284	120.483	124.541	125.546	125.892	125.425	124.193	120.207	120.032	116.277	116.121	116.629	116.225	115.88	122.001	121.937	121.872	121.609	118.905	115.617	116.131	114.343	113.997	117.238	119.999	118.625	118.127	115.492	114.787	112.676	104.416	100.293	88.239	104.552	115.681	114.736	113.963	116.83	118.402	118.861	118.158	118.852	118.005	118.041	120.341	117.378	118.075	119.185	119.635	120.341	118.503	120.742	119.478	116.456	115.4	107.835	107.411	109.665	115.204	115.218	103.59	93.1697	93.295	109.209	117.369	113.237	105.803	106.183	113.931	118.95	120.121	121.675	123.407	122.981	122.254	124.299	123.087	119.886	117.47	111.687	110.833	109.124	106.202	99.4331	101.719	97.3205	93.3571	93.9051	101.397	96.4718	90.6519	93.9867	100.401	84.595	99.8421	114.386	115.769	116.024	118.506	113.154	103.85	104.036	108.689	115.998	120.884	116.695	119.411	121.887	122.306	123.69	123.589	124.159	120.57	113.226	120.933	117.544	120.829	124.88	124.751	117.251	123.074	125.271	125.235	124.455	124.303	125.09	123.025	124.968	122.586	124.993	121.106	110.03	109.979	109.828	111.464	107.301	106.355	105.481	105.355	92.1169	97.2834	96.5741	107.158	116.337	103.941	108.111	101.254	77.7047	108.76	114.907	108.383	114.413	105.857	115.555	111.729	98.6841	103.143	96.9502	97.0347	103.204	95.7115	86.3606	88.3055	104.03	110.087	120.36	121.618	121.581	120.192	118.155	114.942	115.108	115.09	117.466	119.179	120.413	120.944	120.884	120.684	121.075	118.926	120.86	118.25	119.979	118.496	120.095	119.975	120.665	122.284	124.008	123.379	111.281	105.437	118.674	121.063	121.011	122.949	122.845	121.012	118.377	120.56	120.392	110.455	105.192	114.826	115.132	115.406	122.317	122.985	122.715
123.357	124.433	123.676	122.812	124.966	120.693	112.746	120.798	120.859	120.062	122.656	122.768	125.191	125.155	125.54	124.62	119.983	116.362	122.048	123.111	121.261	119.555	118.573	119.224	117.2	114.292	113.59	113.323	91.7467	6.19109	47.8911	48.1774	66.1674	89.6969	104.276	104.56	104.262	109.278	104.219	89.2683	95.6163	105.809	109.093	114.139	117.155	112.152	113.298	114.342	115.557	121.469	123.24	124.438	121.954	124.116	123.801	123.84	122.266	106.629	116.866	122.764	123.12	117.342	123.166	117.113	117.03	120.144	122.973	120.506	125.525	122.78	122.897	122.554	124.178	123.993	124.849	124.963	124.884	123.915	116.53	111.95	116.476	120.168	120.55	123.558	125.565	126.01	123.314	124.582	125.203	120.156	116.862	119.994	119.958	112.116	106.478	122.425	124.462	123.084	120.552	120.521	112.725	112.79	107.195	123.122	124.834	124.995	125.456	125.135	124.372	124.351	125.092	120.506	120.671	122.876	120.48	112.49	112.424	116.831	107.038	107.041	120.379	122.904	122.92	123.164	122.906	112.629	112.703	112.867	117.114	117.177	120.512	124.476	125.167	124.466	124.897	124.651	119.993	112.229	116.499	111.715	111.481	112.098	119.838	122.114	125.026	124.856	124.602	124.155	122.936	121.356	119.329	115.288	114.804	114.805	115.662	118.442	118.442	116.261	114.373	108.649	96.8297	92.939	78.55	108.745	118.591	117.811	117.21	115.023	118.812	118.678	118.944	117.725	116.465	114.51	117.856	117.235	116.664	116.894	117.765	118.342	118.806	119.62	118.252	115.613	118.652	118.936	116.96	115.504	116.574	116.35	110.475	104.112	103.622	115.255	116.654	112.823	110.083	116.478	117.797	110.938	118.921	121.108	122.897	123.43	121.993	124.274	123.159	121.288	120.77	118.093	115.773	109.914	106.265	101.785	105.244	104.792	100.373	97.4997	98.0152	95.8777	95.5011	96.8382	103.152	97.4969	107.953	115.064	118.675	120.596	121.12	119.32	109.525	104.719	97.1592	103.048	115.828	120.081	118.658	117.324	118.115	121.067	124.323	123.949	117.265	113.112	123.346	120.879	123.316	125.688	124.636	107.196	117.264	124.578	125.409	125.618	124.508	125.261	123.173	124.329	122.684	124.438	122.995	114.5	114.252	113.222	110.86	106.53	105.868	104.989	104.998	92.3033	98.0501	90.1982	98.0711	114.95	110.757	113.176	101.09	65.0956	104.929	114.483	111.132	114.035	104.912	115.063	107.199	95.501	102.06	100.008	103.108	107.477	108.477	103.608	100.562	108.589	114.801	122.576	123.253	123.613	123.068	121.718	119.147	119.314	121.805	122.785	123.185	122.434	120.937	122.85	124.083	124.426	122.583	121.716	113.695	117.106	118.159	117.87	118.214	119.695	121.751	123.774	123.121	111.056	105.592	115.302	121.22	118.538	121.22	121.172	121.138	121.088	123.437	123.51	118.651	115.532	121.366	119.188	119.323	124.264	121.674	123.851
115.916	121.273	123.196	124.827	124.459	120.157	116.922	117.157	112.899	116.675	120.165	125.31	125.278	124.467	122.988	120.591	125.18	124.105	124.676	124.126	123.634	120.823	118.281	118.4	116.404	114.932	114.225	113.224	97.3602	45.3967	65.653	66.2696	79.2991	103.891	113.664	113.748	113.702	116.871	109.807	97.4692	95.3016	104.688	107.671	113.317	117.108	114.723	112.849	109.379	114.909	121.391	123.151	124.468	124.494	124.243	124.739	124.956	122.365	106.697	112.122	122.438	124.279	124.516	125.329	125.314	124.136	123.814	124.129	122.231	124.929	124.953	124.968	123.962	124.892	124.107	124.246	124.512	125.166	124.891	122.097	123.478	124.205	124.223	122.201	122.77	125.544	125.422	124.533	125.259	124.299	124.11	122.632	122.458	122.361	119.934	119.94	123.986	124.963	124.371	120.197	116.81	112.559	112.768	107.24	123.25	125.789	125.79	122.991	124.349	125.106	125.103	124.151	124.292	125.093	124.943	124.824	123.972	124.059	124.757	122.515	116.722	122.353	122.55	116.749	116.89	122.745	117.141	120.51	123.114	125.426	125.079	125.083	124.973	124.048	125.038	124.781	124.395	122.07	119.742	119.591	115.827	116.013	106.993	112.258	116.565	122.611	122.37	124.392	123.612	123.228	123.379	121.884	115.859	118.577	118.586	116.922	118.796	119.659	116.789	112.886	109.726	107.687	106.75	100.868	112.823	119.373	118.188	117.47	113.104	116.069	118.652	118.612	118.95	117.71	118.482	118.75	118.12	116.206	117.168	116.799	115.398	117.028	118.565	114.648	111.46	118.489	118.843	118.134	115.539	116.599	116.6	114.67	115.513	113.507	115.929	115.499	112.614	112.851	118.024	116.713	115.102	120.304	121.385	121.547	117.984	115.728	121.761	124.059	123.294	120.529	117.143	113.343	102.264	104.057	106.894	110.133	107.408	99.5859	95.0658	89.4552	87.2018	90.3309	94.7829	96.0227	94.5114	103.978	111.687	114.074	119.945	121.125	121.102	113.159	108.826	96.6301	88.2469	95.6406	114.944	119.585	119.936	116.693	119.818	120.784	122.894	123.991	116.901	124.451	120.548	120.514	120.508	120.058	106.706	112.429	122.685	125.001	125.295	125.125	124.754	124.187	123.764	119.598	121.958	123.204	119.451	116.895	112.095	109.619	105.244	101.098	101.372	105.502	97.6041	103.617	91.2479	99.2127	116.136	111.559	110.899	86.9968	5.18459	85.6695	109.876	116.334	116.511	105.479	114.271	109.707	101.957	104.864	104.115	102.3	99.7496	110.575	110.846	109.557	109.631	109.435	117.661	122.123	118.509	115.431	119.222	121.936	122.371	124.753	123.531	123.191	123.039	123.871	123.778	122.821	122.988	117.933	122.202	119.185	119.896	116.48	119.362	118.515	119.178	121.358	123.324	124.283	115.693	99.0868	111.128	118.816	118.171	118.451	118.504	115.297	110.906	111.273	115.887	106.133	106.224	116.054	111.799	106.153	119.436	121.736	117.026
120.477	122.953	123.82	122.162	120.105	116.864	112.822	107.516	107.697	112.474	120.147	125.23	125.338	125.276	124.648	122.973	125.066	124.759	124.701	123.309	123.631	120.623	118.09	118.416	116.255	115.674	115.939	115.297	103.152	63.4106	79.2354	89.7835	98.1819	117.489	122.621	121.534	119.859	121.561	114.019	97.3532	95.5844	108.388	109.838	112.574	116.245	115.883	118.056	113.294	114.224	121.299	123.127	123.709	122.398	122.447	124.642	124.716	122.848	112.551	112.172	119.99	124.188	124.436	125.048	125.091	124.76	123.682	122.133	123.693	124.798	124.729	124.554	124.545	124.828	122.347	124.252	124.653	124.59	124.386	124.022	123.815	123.822	124.608	122.365	120.351	124.661	124.443	122.699	124.93	123.912	124.765	125.155	124.404	124.46	122.96	120.44	122.6	124.852	125.017	120.117	119.851	120.084	116.968	116.878	125.54	125.609	124.759	120.446	122.86	125.054	125.202	125.082	122.699	122.748	122.554	122.34	119.716	119.873	123.867	122.499	120.042	124.066	124.192	116.665	120.147	122.696	116.998	116.819	122.935	124.539	124.207	124.162	125.119	124.843	122.568	117.101	112.73	112.063	116.385	116.219	115.783	119.354	106.799	100.339	106.838	112.363	106.365	119.172	119.279	121.71	124.632	124.608	121.896	123.133	118.905	110.537	110.161	118.236	116.307	114.528	112.582	112.224	114.524	112.442	115.726	119.65	116.301	116.561	115.842	117.714	118.7	119.368	118.945	117.677	119.178	119.427	118.973	117.361	116.504	110.956	101.15	106.017	110.811	102.12	107.209	118.922	120.214	116.938	115.967	116.025	115.266	115.478	116.375	113.74	116.52	115.896	115.122	113.656	115.355	120.179	119.926	121.535	121.636	122.262	122.101	121.538	123.485	124.13	124.006	121.024	118.624	110.965	104.947	107.2	106.219	109.12	110.009	103.424	98.258	93.4874	89.8193	90.793	94.9517	97.7955	98.5917	103.637	109.582	106.068	117.523	121.226	121.747	115.899	115.15	107.316	95.6952	87.3495	107.457	115.757	119.943	118.068	119.179	117.484	120.53	124.316	120.252	124.497	120.814	123.284	120.749	120.163	112.154	116.851	122.781	125.108	125.512	125.33	124.889	124.229	124.718	122.156	124.396	122.695	117.187	109.339	99.7136	105.302	108.002	104.149	98.4376	104.706	103.553	109.723	98.545	100.5	117.311	112.871	112.077	95.7514	47.8229	94.23	112.868	114.906	115.901	105.919	113.606	109.264	103.65	102.31	99.8828	86.5084	62.4278	97.9234	111.437	111.505	109.964	111.616	116.766	121.638	118.81	121.632	121.908	124.472	123.956	124.089	124.442	123.992	122.901	122.893	120.899	118.078	115.053	104.769	117.559	121.994	118.75	111.962	120.001	120.59	120.882	121.873	123.61	123.538	123.284	119.283	123.094	123.154	122.67	123.605	123.463	122.66	120.836	120.864	123.697	123.1	123.35	124.376	123.889	119.498	123.81	123.965	121.974
